DATE,ACMY01,ACMY02,ACMY03,ACMY04,ACMY05,ACMY06,ACMY07,ACMY08,ACMY09,ACMY10,ACMTP01,ACMTP02,ACMTP03,ACMTP04,ACMTP05,ACMTP06,ACMTP07,ACMTP08,ACMTP09,ACMTP10,ACMRNY01,ACMRNY02,ACMRNY03,ACMRNY04,ACMRNY05,ACMRNY06,ACMRNY07,ACMRNY08,ACMRNY09,ACMRNY10
28-Jun-1991,6.306480655,6.917066888,7.341132259,7.643285604,7.866782052,8.038688649,8.175493773,8.287216225,8.380012568,8.45774177,0.70394969,1.254463687,1.671686874,1.996071306,2.257905107,2.477212522,2.666422075,2.833079573,2.981771393,3.115331907,5.602530965,5.662603201,5.669445385,5.647214298,5.608876945,5.561476127,5.509071697,5.454136652,5.398241175,5.342409863
31-Jul-1991,6.180966223,6.74302336,7.176328743,7.494037285,7.728209474,7.905381041,8.043616317,8.154436989,8.245051203,8.31997885,0.595664923,1.128132556,1.562527164,1.904403443,2.176653584,2.400036094,2.589072611,2.753050308,2.897726008,3.026657256,5.585301301,5.614890803,5.613801579,5.589633843,5.55155589,5.505344947,5.454543706,5.40138668,5.347325195,5.293321594
30-Aug-1991,5.773434329,6.283519718,6.713739028,7.053920851,7.322000628,7.536760691,7.712298231,7.858265256,7.981115867,8.085189159,0.61296041,1.146981888,1.586323038,1.940697565,2.230164921,2.472350189,2.679717606,2.860466375,3.019898626,3.161480304,5.160473919,5.13653783,5.12741599,5.113223286,5.091835707,5.064410501,5.032580625,4.997798881,4.96121724,4.923708855
30-Sep-1991,5.510504677,5.984245454,6.384490604,6.706155109,6.964615488,7.175465125,7.350458395,7.497755331,7.622914074,7.729751474,0.582611325,1.079178666,1.48472707,1.814477639,2.087107063,2.317731058,2.516831189,2.691306638,2.845666644,2.982909155,4.927893352,4.905066788,4.899763535,4.89167747,4.877508425,4.857734067,4.833627206,4.806448693,4.77724743,4.74684232
31-Oct-1991,5.20077741,5.690114588,6.121006402,6.487197139,6.796890856,7.06006433,7.285204646,7.478900238,7.64614929,7.790754015,0.697472987,1.246999007,1.682636629,2.041553349,2.345312651,2.607401484,2.836538013,3.038553105,3.217500098,3.376313078,4.503304423,4.443115581,4.438369774,4.44564379,4.451578205,4.452662846,4.448666633,4.440347133,4.428649192,4.414440936
29-Nov-1991,4.824184988,5.382503335,5.874827805,6.292852134,6.645777235,6.945092624,7.200648068,7.420131047,7.609402442,7.772941135,0.750838736,1.345228717,1.815244666,2.2004669,2.524522366,2.802408283,3.043904425,3.255597092,3.442094187,3.606750532,4.073346252,4.037274617,4.059583139,4.092385234,4.121254869,4.142684342,4.156743642,4.164533955,4.167308255,4.166190604
31-Dec-1991,4.211398959,4.800964517,5.311392726,5.732778651,6.079377412,6.36725477,6.6092541,6.814786519,6.990622508,7.141673226,0.637696289,1.181917397,1.623459346,1.981853355,2.277387557,2.525914091,2.738483395,2.922556141,3.083199621,3.223942371,3.57370267,3.61904712,3.68793338,3.750925296,3.801989855,3.841340679,3.870770705,3.892230379,3.907422887,3.917730855
31-Jan-1992,4.396010892,5.140312944,5.763742286,6.251994935,6.632664398,6.934322292,7.178383543,7.379555645,7.54773716,7.689642496,0.681676001,1.312413515,1.833931975,2.245588248,2.571539727,2.835434509,3.054500867,3.240213112,3.400041472,3.538888949,3.714334891,3.82789943,3.929810311,4.006406687,4.061124671,4.098887783,4.123882676,4.139342533,4.147695688,4.150753547
28-Feb-1992,4.472823923,5.249997024,5.882322458,6.360700502,6.720886313,6.997400371,7.215205408,7.390902357,7.535292791,7.655440882,0.624839475,1.239071163,1.753752723,2.154261334,2.46434728,2.709979218,2.910383247,3.078258716,3.221694257,3.345829336,3.847984448,4.01092586,4.128569734,4.206439168,4.256539033,4.287421153,4.304822161,4.312643641,4.313598534,4.309611546
31-Mar-1992,4.723284783,5.606944464,6.272128864,6.739309008,7.065705687,7.298786683,7.47064063,7.601525377,7.703957407,7.785668796,0.580760787,1.193139389,1.705568953,2.090649295,2.375545179,2.591527337,2.761621404,2.900698846,3.01789325,3.118715692,4.142523996,4.413805075,4.56655991,4.648659713,4.690160508,4.707259346,4.709019227,4.700826531,4.686064157,4.666953104
30-Apr-1992,4.446649165,5.369960735,6.089798374,6.611773034,6.988302687,7.265718993,7.476266615,7.640772127,7.772407044,7.879526892,0.645565614,1.310746904,1.867580467,2.290274948,2.606945991,2.849696066,3.042285829,3.200227897,3.333210456,3.447221402,3.801083551,4.059213831,4.222217907,4.321498086,4.381356696,4.416022927,4.433980786,4.440544229,4.439196588,4.43230549
